Date,Open,High,Low,Close,Adj Close,Volume
2021-12-02,55.910000,56.740002,55.709999,56.450001,49.165680,3616387
2021-12-03,56.939999,57.090000,55.669998,56.169998,48.921806,3232309
2021-12-06,56.520000,57.520000,56.470001,57.340000,49.940834,3317500
2021-12-07,57.799999,58.540001,57.400002,58.259998,50.742115,3616051
2021-12-08,58.610001,58.669998,57.180000,58.130001,50.628891,3158275
2021-12-09,57.889999,57.970001,57.209999,57.419998,50.010509,2108997
2021-12-10,57.119999,57.490002,56.340000,56.709999,49.392128,2229668
2021-12-13,56.799999,57.070000,55.799999,56.000000,48.773746,1999697
2021-12-14,56.290001,56.470001,55.549999,56.090000,48.852131,2791044
2021-12-15,56.279999,56.560001,55.730000,55.889999,48.677940,2114058
2021-12-16,56.730000,57.980000,56.340000,56.959999,49.609863,3846669
2021-12-17,56.860001,57.389999,55.570000,56.169998,48.921806,6650342
2021-12-20,56.700001,57.070000,55.549999,56.419998,49.139545,3470703
2021-12-21,57.619999,58.919998,57.160000,58.860001,51.264690,3520999
2021-12-22,58.799999,59.450001,58.439999,59.349998,51.691460,2012595
2021-12-23,59.799999,60.320000,59.410000,60.000000,52.257584,2387034
2021-12-24,59.869999,60.209999,59.750000,59.750000,52.039845,450529
2021-12-27,59.529999,60.560001,59.220001,60.380001,52.588551,1149917
2021-12-28,60.419998,60.980000,60.389999,60.820000,52.971771,1517534
2021-12-29,60.680000,60.900002,60.439999,60.709999,52.875965,1411777
2021-12-30,60.700001,60.939999,60.520000,60.669998,52.841125,1538504
2021-12-31,60.200001,60.790001,60.020000,60.770000,52.928226,407780
2022-01-03,61.110001,61.490002,61.000000,61.200001,53.302734,2177649
2022-01-04,61.680000,63.740002,61.650002,63.250000,55.088203,3614427
2022-01-05,63.509998,64.269997,63.330002,63.330002,55.157883,3910434
2022-01-06,62.980000,64.330002,62.799999,64.190002,55.906910,3645405
2022-01-07,64.000000,64.519997,63.590000,64.500000,56.176903,3446590
2022-01-10,64.699997,64.900002,63.830002,64.000000,55.741425,3137609
2022-01-11,64.260002,64.599998,63.619999,64.360001,56.054970,2376607
2022-01-12,64.849998,65.660004,64.690002,65.330002,56.899803,3191797
2022-01-13,65.250000,66.959999,65.120003,66.959999,58.319466,3697141
2022-01-14,66.349998,66.739998,65.589996,66.300003,57.744637,3351548
2022-01-17,67.000000,67.150002,65.959999,66.050003,57.526894,2175118
2022-01-18,65.690002,66.709999,65.370003,66.010002,57.492054,2583320
2022-01-19,65.690002,66.220001,65.029999,65.400002,56.960770,3220620
2022-01-20,65.000000,65.739998,63.090000,64.110001,55.837231,3365869
2022-01-21,63.259998,63.560001,61.860001,62.439999,54.382725,4637406
2022-01-24,62.180000,62.549999,59.349998,60.099998,52.344681,4598614
2022-01-25,60.880001,62.169998,60.490002,62.060001,54.051765,3903495
2022-01-26,62.799999,64.680000,62.709999,63.950001,55.697880,3592168
2022-01-27,63.369999,65.699997,63.320000,64.500000,56.176903,4330710
2022-01-28,64.110001,64.250000,61.990002,62.779999,54.678852,4386592
2022-01-31,63.509998,63.599998,62.400002,63.000000,54.870464,3259697
2022-02-01,63.840000,64.290001,63.299999,64.220001,55.933037,2627765
2022-02-02,64.699997,64.699997,62.540001,63.470001,55.279816,4933764
2022-02-03,63.290001,64.180000,62.419998,63.639999,55.427876,4685476
2022-02-04,66.000000,66.809998,63.869999,64.300003,56.002712,5753921
2022-02-07,65.000000,65.889999,63.919998,65.690002,57.213348,4012413
2022-02-08,63.250000,66.559998,62.759998,66.000000,57.483341,5928287
2022-02-09,66.449997,66.820000,65.190002,66.709999,58.101727,4639837
2022-02-10,66.940002,68.070000,66.410004,66.559998,57.971081,4697568
2022-02-11,65.720001,65.879997,63.720001,64.900002,56.525288,5486958
2022-02-14,62.610001,62.700001,61.080002,61.750000,53.781765,5870770
2022-02-15,61.490002,63.840000,61.450001,63.529999,55.332073,5033747
2022-02-16,63.750000,64.029999,62.310001,62.750000,54.652721,3417509
2022-02-17,62.330002,62.759998,61.450001,62.020000,54.016922,3056110
2022-02-18,62.000000,62.779999,61.540001,61.919998,53.929829,3610563
2022-02-21,62.320000,62.740002,60.310001,61.060001,53.180801,3342508
2022-02-22,59.029999,61.480000,58.740002,60.669998,52.841125,5123430
2022-02-23,61.000000,61.669998,59.009998,59.549999,51.865654,3938029
2022-02-24,55.430000,57.520000,53.889999,55.090000,47.981171,10862668
2022-02-25,55.500000,57.150002,53.970001,56.750000,49.426964,8334214
2022-02-28,53.720001,53.840000,51.549999,52.509998,45.734093,9992267
2022-03-01,52.529999,53.119999,48.709999,48.935001,42.620415,9078086
2022-03-02,46.250000,51.020000,45.665001,49.965000,43.517506,8546584
2022-03-03,51.040001,52.400002,50.250000,50.759998,44.209915,6764882
2022-03-04,50.000000,50.150002,47.195000,47.195000,41.104946,9905718
2022-03-07,45.000000,46.185001,43.070000,45.299999,39.454475,11232668
2022-03-08,45.000000,48.915001,44.770000,46.764999,40.730431,9239001
2022-03-09,50.490002,51.650002,49.529999,51.419998,44.784752,8940185
2022-03-10,51.450001,51.610001,49.014999,49.345001,42.977509,6489280
2022-03-11,49.410000,51.480000,47.615002,49.029999,42.703156,6630303
2022-03-14,50.450001,51.700001,49.834999,51.009998,44.427658,4571552
2022-03-15,50.299999,52.000000,49.430000,51.290001,44.671528,5034069
2022-03-16,52.900002,55.689999,52.360001,54.349998,47.336662,7170956
2022-03-17,54.500000,55.020000,52.119999,53.049999,46.204411,4871296
2022-03-18,53.060001,53.349998,52.259998,53.349998,46.465702,8395483
2022-03-21,53.209999,53.990002,52.680000,52.709999,45.908287,2714810
2022-03-22,53.340000,54.299999,53.090000,53.599998,46.683441,2800581
2022-03-23,53.599998,53.680000,52.200001,52.230000,45.490231,3538842
2022-03-24,52.240002,52.590000,51.090000,51.099998,44.506039,4128576
2022-03-25,51.130001,51.220001,49.860001,50.000000,43.547989,5119946
2022-03-28,50.360001,52.099998,50.360001,51.070000,44.479916,3252575
2022-03-29,51.990002,54.930000,51.520000,54.340000,47.327953,5435672
2022-03-30,53.970001,54.049999,52.549999,53.080002,46.230545,3173862
2022-03-31,53.020000,53.310001,51.630001,51.930000,45.228939,3219374
2022-04-01,51.910000,52.400002,51.450001,51.689999,45.019909,3136950
2022-04-04,51.680000,51.730000,50.570000,51.340000,44.715073,2910334
2022-04-05,51.250000,51.500000,48.779999,49.000000,42.677029,5970046
2022-04-06,48.730000,48.994999,46.555000,47.294998,41.192039,7066223
2022-04-07,47.314999,47.650002,46.529999,46.560001,40.551888,5211726
2022-04-08,48.099998,48.355000,47.209999,47.845001,41.671070,4548373
2022-04-11,49.090000,49.785000,48.189999,48.744999,42.454933,3231849
2022-04-12,47.740002,49.480000,47.134998,48.709999,42.424450,4048410
2022-04-13,48.580002,49.355000,48.375000,48.924999,42.611706,2732176
2022-04-14,49.025002,49.970001,48.950001,49.505001,43.116863,3045221
2022-04-19,49.244999,50.299999,48.544998,49.744999,43.325893,3412914
2022-04-20,49.910000,52.330002,49.740002,51.230000,44.619267,4927145
2022-04-21,51.700001,52.959999,51.410000,52.400002,45.638290,3948277
2022-04-22,51.540001,52.639999,51.340000,51.730000,45.054749,3333002
2022-04-25,50.869999,51.919998,50.490002,50.849998,44.288303,3460198
2022-04-26,51.599998,51.849998,50.439999,50.439999,43.931210,3419503
2022-04-27,50.680000,50.849998,49.410000,49.744999,43.325893,5309178
2022-04-28,50.740002,51.009998,48.674999,49.459999,43.077671,3204739
2022-04-29,49.730000,50.060001,48.990002,49.705002,43.291058,3437157
2022-05-02,49.570000,49.785000,48.139999,48.805000,42.507191,3142553
2022-05-03,50.000000,51.340000,49.814999,51.320000,44.697655,3913067
2022-05-04,51.799999,52.630001,50.990002,51.009998,44.427658,3222145
2022-05-05,53.209999,53.299999,50.549999,50.700001,44.157658,3557168
2022-05-06,50.880001,51.709999,50.369999,50.590000,44.061855,3133331
2022-05-09,50.419998,51.259998,49.849998,49.849998,43.417343,2879032
2022-05-10,50.790001,51.939999,50.419998,50.919998,44.349270,4506868
